,id,book,rating,started_at,read_at,date_added,date_updated,url,title,author_1_id,author_1_name,dt_updated,dt_started_at,dt_read_at,dt_added,html_link
71,3357097450,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '39335566')])), ('isbn', '0385543875'), ('isbn13', '9780385543873'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '1510')])), ('uri', 'kca://book/amzn1.gr.book.v1.XSmg5W7_uZm9h4X_93gS5g'), ('title', 'The Water Cure'), ('title_without_series', 'The Water Cure'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521604165l/39335566._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521604165l/39335566._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/39335566-the-water-cure'), ('num_pages', '288'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Doubleday'), ('publication_day', '8'), ('publication_year', '2019'), ('publication_month', '1'), ('average_rating', '3.26'), ('ratings_count', '16636'), ('description', '<b><i>The Handmaid’s Tale</i> meets <i>The Virgin Suicides</i> in this dystopic feminist revenge fantasy about three sisters on an isolated island, raised to fear men</b><br /><br />King has tenderly staked out a territory for his wife and three daughters, Grace, Lia, and Sky. He has laid the barbed wire; he has anchored the buoys in the water; he has marked out a clear message: Do not enter. Or viewed from another angle: Not safe to leave. Here women are protected from the chaos and violence of men on the mainland. The cult-like rituals and therapies they endure fortify them from the spreading toxicity of a degrading world.<br /><br />But when their father, the only man they’ve ever seen, disappears, they retreat further inward until the day three strange men wash ashore. Over the span of one blistering hot week, a psychological cat-and-mouse game plays out. Sexual tensions and sibling rivalries flare as the sisters confront the amorphous threat the strangers represent. Can they survive the men?<br /><br />A haunting, riveting debut about the capacity for violence and the potency of female desire, <i>The Water Cure</i> both devastates and astonishes as it reflects our own world back at us.'), ('authors', OrderedDict([('author', OrderedDict([('id', '6152025'), ('name', 'Sophie Mackintosh'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1536937022p5/6152025.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1536937022p2/6152025.jpg')])), ('link', 'https://www.goodreads.com/author/show/6152025.Sophie_Mackintosh'), ('average_rating', '3.31'), ('ratings_count', '17791'), ('text_reviews_count', '2538')]))])), ('published', '2019'), ('work', OrderedDict([('id', '56832986'), ('uri', 'kca://work/amzn1.gr.work.v1.Oftp5vHVmbQeEnskpnPsMg')]))])",3,,,Mon May 25 22:59:33 -0700 2020,Thu Jul 09 19:19:49 -0700 2020,https://www.goodreads.com/review/show/3357097450,The Water Cure,6152025,Sophie Mackintosh,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357097450'>The Water Cure</a></td></tr>
72,3357094946,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '9305362')])), ('isbn', OrderedDict([('@nil', 'true')])), ('isbn13', OrderedDict([('@nil', 'true')])), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '4167')])), ('uri', 'kca://book/amzn1.gr.book.v1.XRBgHq982k9dupkNGLEqLg'), ('title', 'Captive Prince (Captive Prince, #1)'), ('title_without_series', 'Captive Prince'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356028113l/9305362._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356028113l/9305362._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/9305362-captive-prince'), ('num_pages', '240'), ('format', 'ebook'), ('edition_information', None), ('publisher', None), ('publication_day', '22'), ('publication_year', '2012'), ('publication_month', '5'), ('average_rating', '3.88'), ('ratings_count', '51751'), ('description', '<b>From global phenomenon C. S. Pacat comes the first in her critically acclaimed trilogy—with a bonus story.</b><br /><br />Damen is a warrior hero to his people, and the rightful heir to the throne of Akielos. But when his half brother seizes power, Damen is captured, stripped of his identity, and sent to serve the prince of an enemy nation as a pleasure slave.<br /><br />Beautiful, manipulative, and deadly, his new master, Prince Laurent, epitomizes the worst of the court at Vere. But in the lethal political web of the Veretian court, nothing is as it seems, and when Damen finds himself caught up in a play for the throne, he must work together with Laurent to survive and save his country.<br /><br />For Damen, there is just one rule: never, ever reveal his true identity. Because the one man Damen needs is the one man who has more reason to hate him than anyone else…<br /><br /><b>Includes an exclusive extra story!</b>'), ('authors', OrderedDict([('author', OrderedDict([('id', '4349837'), ('name', 'C.S. Pacat'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1425185129p5/4349837.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1425185129p2/4349837.jpg')])), ('link', 'https://www.goodreads.com/author/show/4349837.C_S_Pacat'), ('average_rating', '4.19'), ('ratings_count', '190447'), ('text_reviews_count', '25439')]))])), ('published', '2012'), ('work', OrderedDict([('id', '14188292'), ('uri', 'kca://work/amzn1.gr.work.v1.0CuNLmY6oZw9oaliTYsfGg')]))])",4,Fri May 29 02:06:31 -0700 2020,Fri May 29 02:06:40 -0700 2020,Mon May 25 22:56:59 -0700 2020,Fri May 29 02:06:40 -0700 2020,https://www.goodreads.com/review/show/3357094946,Captive Prince,4349837,C.S. Pacat,2020-05-29,2020-05-29,2020-05-29,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357094946'>Captive Prince</a></td></tr>
73,3357092801,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '29283884')])), ('isbn', '0062382802'), ('isbn13', '9780062382801'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '12929')])), ('uri', 'kca://book/amzn1.gr.book.v1.Lo3JQRH4kkQxjMVU6JD9Yg'), ('title', ""The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)""), ('title_without_series', ""The Gentleman's Guide to Vice and Virtue""), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492601464l/29283884._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492601464l/29283884._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/29283884-the-gentleman-s-guide-to-vice-and-virtue'), ('num_pages', '513'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Katherine Tegen Books'), ('publication_day', '27'), ('publication_year', '2017'), ('publication_month', '6'), ('average_rating', '4.12'), ('ratings_count', '83536'), ('description', 'Henry “Monty” Montague was born and bred to be a gentleman, but he was never one to be tamed. The finest boarding schools in England and the constant disapproval of his father haven’t been able to curb any of his roguish passions—not for gambling halls, late nights spent with a bottle of spirits, or waking up in the arms of women or men.<br /><br />But as Monty embarks on his Grand Tour of Europe, his quest for a life filled with pleasure and vice is in danger of coming to an end. Not only does his father expect him to take over the family’s estate upon his return, but Monty is also nursing an impossible crush on his best friend and traveling companion, Percy.<br /><br />Still it isn’t in Monty’s nature to give up. Even with his younger sister, Felicity, in tow, he vows to make this yearlong escapade one last hedonistic hurrah and flirt with Percy from Paris to Rome. But when one of Monty’s reckless decisions turns their trip abroad into a harrowing manhunt that spans across Europe, it calls into question everything he knows, including his relationship with the boy he adores.'), ('authors', OrderedDict([('author', OrderedDict([('id', '7327341'), ('name', 'Mackenzi Lee'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1512266703p5/7327341.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1512266703p2/7327341.jpg')])), ('link', 'https://www.goodreads.com/author/show/7327341.Mackenzi_Lee'), ('average_rating', '4.10'), ('ratings_count', '128721'), ('text_reviews_count', '25114')]))])), ('published', '2017'), ('work', OrderedDict([('id', '49527118'), ('uri', 'kca://work/amzn1.gr.work.v1.KF8U_R5FRuUIlCVQG4A7pQ')]))])",3,Sat Jun 20 01:50:18 -0700 2020,Tue Jun 30 03:27:13 -0700 2020,Mon May 25 22:54:51 -0700 2020,Tue Jun 30 03:27:13 -0700 2020,https://www.goodreads.com/review/show/3357092801,The Gentleman's Guide to Vice and Virtue,7327341,Mackenzi Lee,2020-06-30,2020-06-20,2020-06-30,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357092801'>The Gentleman's Guide to Vice and Virtue</a></td></tr>
74,3357089885,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '18474149')])), ('isbn', '0500342954'), ('isbn13', '9780500342954'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '2')])), ('uri', 'kca://book/amzn1.gr.book.v1.E1cQ9Bb7M-YjfTINoV66BQ'), ('title', 'The Elements of Modern Architecture: Understanding Contemporary Buildings'), ('title_without_series', 'The Elements of Modern Architecture: Understanding Contemporary Buildings'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381290149l/18474149._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381290149l/18474149._SX50_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/18474149-the-elements-of-modern-architecture'), ('num_pages', '344'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Thames  Hudson'), ('publication_day', '17'), ('publication_year', '2014'), ('publication_month', '6'), ('average_rating', '4.43'), ('ratings_count', '21'), ('description', 'After a period in which computation-derived architecture—driven by digital design tools, data analysis, and new formal expression—has thrived, students and their teachers have returned to age-old techniques before employing the digital tools that are a part of every architect’s studio. Tired of the perfectly rendered screen image, architects are making presentations that are clearly the work of the hand and the mind, not the computer.<br /><br />This ambitious publication, organized chronologically, is aimed at a new generation of architects who take technology for granted, but seek to further understand the principles of what makes a building meaningful and enduring. Each of the fifty works of architecture is presented through detailed consideration of its site, topology, and surroundings; natural light, volumes, and massing; program and circulation; details, fenestration, and ornamentation. Over 2,500 painstakingly hand-drawn images of the buildings of the past seven decades help readers return to the core values of understanding site and creating buildings: looking with the eyes, engaging through direct physical experience, and constructing by hand.'), ('authors', OrderedDict([('author', OrderedDict([('id', '1109791'), ('name', 'Antony Radford'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png')])), ('link', 'https://www.goodreads.com/author/show/1109791.Antony_Radford'), ('average_rating', '4.40'), ('ratings_count', '25'), ('text_reviews_count', '2')]))])), ('published', '2014'), ('work', OrderedDict([('id', '26141386'), ('uri', 'kca://work/amzn1.gr.work.v1.lDKLYqyzLX6tytu5pbDnTg')]))])",5,,,Mon May 25 22:51:57 -0700 2020,Thu Jul 09 19:20:11 -0700 2020,https://www.goodreads.com/review/show/3357089885,The Elements of Modern Architecture: Understanding Contemporary Buildings,1109791,Antony Radford,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357089885'>The Elements of Modern Architecture: Understanding Contemporary Buildings</a></td></tr>
75,3357089498,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '28634049')])), ('isbn', '1616892552'), ('isbn13', '9781616892555'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '3')])), ('uri', 'kca://book/amzn1.gr.book.v1.X2LWiajTXoUtWYV1S5zXrw'), ('title', 'Manual of Section'), ('title_without_series', 'Manual of Section'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465687065l/28634049._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465687065l/28634049._SX50_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/28634049-manual-of-section'), ('num_pages', '208'), ('format', 'Paperback'), ('edition_information', None), ('publisher', 'Princeton Architectural Press'), ('publication_day', '23'), ('publication_year', '2016'), ('publication_month', '8'), ('average_rating', '4.43'), ('ratings_count', '56'), ('description', ""Along with plan and elevation, section is one of the essential representational techniques of architectural design; among architects and educators, debates about a project's section are common and often intense. Until now, however, there has been no framework to describe or evaluate it. Manual of Section fills this void.<br /><br />Paul Lewis, Marc Tsurumaki, and David J. Lewis have developed seven categories of section, revealed in structures ranging from simple one-story buildings to complex structures featuring stacked forms, fantastical shapes, internal holes, inclines, sheared planes, nested forms, or combinations thereof. To illustrate these categories, the authors construct sixty-three intricately detailed cross-section perspective drawings of built projects—many of the most significant structures in international architecture from the last one hundred years—based on extensive archival research. <em>Manual of Section</em> also includes smart and accessible essays on the history and uses of section.""), ('authors', OrderedDict([('author', OrderedDict([('id', '61932'), ('name', 'Paul Lewis'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png')])), ('small_image_url', OrderedDict([('@nophoto', 'true'), ('#text', 'https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png')])), ('link', 'https://www.goodreads.com/author/show/61932.Paul_Lewis'), ('average_rating', '4.02'), ('ratings_count', '810'), ('text_reviews_count', '77')]))])), ('published', '2016'), ('work', OrderedDict([('id', '48812456'), ('uri', 'kca://work/amzn1.gr.work.v1.2rO6tUoI3SdGAGHVn67IMA')]))])",5,,,Mon May 25 22:51:33 -0700 2020,Thu Jul 09 19:20:44 -0700 2020,https://www.goodreads.com/review/show/3357089498,Manual of Section,61932,Paul Lewis,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357089498'>Manual of Section</a></td></tr>
76,3357089051,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '80660')])), ('isbn', '006112429X'), ('isbn13', '9780061124297'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '11103')])), ('uri', 'kca://book/amzn1.gr.book.v1.XVzibBbNBoaCNgEiJRWt9g'), ('title', 'We Need to Talk About Kevin'), ('title_without_series', 'We Need to Talk About Kevin'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865017l/80660._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865017l/80660._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin'), ('num_pages', '400'), ('format', 'Paperback'), ('edition_information', None), ('publisher', 'Harper Perennial'), ('publication_day', '3'), ('publication_year', '2006'), ('publication_month', '7'), ('average_rating', '4.06'), ('ratings_count', '155466'), ('description', ""<p> The gripping international bestseller about motherhood gone awry.</p><p>Eva never really wanted to be a mother - and certainly not the mother of the unlovable boy who murdered seven of his fellow high school students, a cafeteria worker, and a much-adored teacher who tried to befriend him, all two days before his sixteenth birthday. Now, two years later, it is time for her to come to terms with marriage, career, family, parenthood, and Kevin's horrific rampage in a series of startlingly direct correspondences with her estranged husband, Franklin. Uneasy with the sacrifices and social demotion of motherhood from the start, Eva fears that her alarming dislike for her own son may be responsible for driving him so nihilistically off the rails. </p><p></p>""), ('authors', OrderedDict([('author', OrderedDict([('id', '45922'), ('name', 'Lionel Shriver'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1332800238p5/45922.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1332800238p2/45922.jpg')])), ('link', 'https://www.goodreads.com/author/show/45922.Lionel_Shriver'), ('average_rating', '3.91'), ('ratings_count', '217317'), ('text_reviews_count', '23080')]))])), ('published', '2006'), ('work', OrderedDict([('id', '3106720'), ('uri', 'kca://work/amzn1.gr.work.v1.xLpjOSFP7LDX8cIvigjctg')]))])",4,,,Mon May 25 22:51:09 -0700 2020,Thu Jul 09 19:21:01 -0700 2020,https://www.goodreads.com/review/show/3357089051,We Need to Talk About Kevin,45922,Lionel Shriver,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357089051'>We Need to Talk About Kevin</a></td></tr>
77,3357088474,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '32617610')])), ('isbn', '1473212782'), ('isbn13', '9781473212787'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '735')])), ('uri', 'kca://book/amzn1.gr.book.v1.EoFIbWdTfov5TrDj9-sIsg'), ('title', 'Sea of Rust'), ('title_without_series', 'Sea of Rust'), ('image_url', 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png'), ('small_image_url', 'https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/32617610-sea-of-rust'), ('num_pages', '365'), ('format', None), ('edition_information', None), ('publisher', None), ('publication_day', None), ('publication_year', None), ('publication_month', None), ('average_rating', '4.08'), ('ratings_count', '7294'), ('description', ""One robot's search for meaning in a world where every human is long gone. <br /><br />A touching story of a search one robot's search for the answers in a world where every human is dead. <br /><br />It is thirty years since the humans lost their war with the artificial intelligences that were once their slaves. Not one human remains. But as the dust settled from our extinction there was no easy peace between the robots that survived. Instead, the two massively powerful artificially intelligent supercomputers that led them to victory now vie for control of the bots that remain, assimilating them into enormous networks called One World Intelligences (OWIs), absorbing their memories and turning them into mere extensions of the whole. Now the remaining freebots wander wastelands that were once warzones, picking the carcasses of the lost for the precious dwindling supply of parts they need to survive. <br /><br />BRITTLE started out his life playing nurse to a dying man, purchased in truth instead to look after the man's widow upon his death. But then war came and Brittle was forced to choose between the woman he swore to protect and potential oblivion at the hands of rising anti-AI sentiment. Thirty years later, his choice still haunts him. Now he spends his days in the harshest of the wastelands, known as the Sea of Rust, cannibalizing the walking dead - robots only hours away from total shutdown - looking for parts to trade for those he needs to keep going.""), ('authors', OrderedDict([('author', OrderedDict([('id', '3969859'), ('name', 'C. Robert Cargill'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1353882150p5/3969859.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1353882150p2/3969859.jpg')])), ('link', 'https://www.goodreads.com/author/show/3969859.C_Robert_Cargill'), ('average_rating', '3.90'), ('ratings_count', '14613'), ('text_reviews_count', '2173')]))])), ('published', None), ('work', OrderedDict([('id', '53204799'), ('uri', 'kca://work/amzn1.gr.work.v1.Zx5ELRvYlVOpE4rBne88Yg')]))])",4,,,Mon May 25 22:50:35 -0700 2020,Thu Jul 09 19:21:21 -0700 2020,https://www.goodreads.com/review/show/3357088474,Sea of Rust,3969859,C. Robert Cargill,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357088474'>Sea of Rust</a></td></tr>
78,3357088164,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '38649806')])), ('isbn', '0525534326'), ('isbn13', '9780525534327'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '730')])), ('uri', 'kca://book/amzn1.gr.book.v1.H7ebuEcy5XpuAlKh9eipBA'), ('title', 'Little'), ('title_without_series', 'Little'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523724459l/38649806._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523724459l/38649806._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/38649806-little'), ('num_pages', '448'), ('format', 'Hardcover'), ('edition_information', None), ('publisher', 'Riverhead Books'), ('publication_day', '23'), ('publication_year', '2018'), ('publication_month', '10'), ('average_rating', '4.00'), ('ratings_count', '5692'), ('description', ""The wry, macabre, unforgettable tale of an ambitious orphan in Revolutionary Paris, befriended by royalty and radicals, who transforms herself into the legendary Madame Tussaud.<br /><br />In 1761, a tiny, odd-looking girl named Marie is born in a village in Switzerland. After the death of her parents, she is apprenticed to an eccentric wax sculptor and whisked off to the seamy streets of Paris, where they meet a domineering widow and her quiet, pale son. Together, they convert an abandoned monkey house into an exhibition hall for wax heads, and the spectacle becomes a sensation. As word of her artistic talent spreads, Marie is called to Versailles, where she tutors a princess and saves Marie Antoinette in childbirth. But outside the palace walls, Paris is roiling: The revolutionary mob is demanding heads, and... at the wax museum, heads are what they do.<br /><br />In the tradition of Gregory Maguire's Wicked and Erin Morgenstern's <i>The Night Circus</i>, Edward Carey's <i>Little</i> is a darkly endearing cavalcade of a novel—a story of art, class, determination, and how we hold on to what we love.""), ('authors', OrderedDict([('author', OrderedDict([('id', '161399'), ('name', 'Edward Carey'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1388256263p5/161399.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1388256263p2/161399.jpg')])), ('link', 'https://www.goodreads.com/author/show/161399.Edward_Carey'), ('average_rating', '3.89'), ('ratings_count', '11445'), ('text_reviews_count', '1836')]))])), ('published', '2018'), ('work', OrderedDict([('id', '60261099'), ('uri', 'kca://work/amzn1.gr.work.v1.k2B71vWE7GVBP6FRngMwhw')]))])",4,,,Mon May 25 22:50:21 -0700 2020,Thu Jul 09 19:22:04 -0700 2020,https://www.goodreads.com/review/show/3357088164,Little,161399,Edward Carey,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357088164'>Little</a></td></tr>
79,3357087867,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '9361589')])), ('isbn', '0385534639'), ('isbn13', '9780385534635'), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '57525')])), ('uri', 'kca://book/amzn1.gr.book.v1.tPpWGC7kuUxtvkvPBpeniA'), ('title', 'The Night Circus'), ('title_without_series', 'The Night Circus'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387124618l/9361589._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387124618l/9361589._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/9361589-the-night-circus'), ('num_pages', '391'), ('format', 'Hardcover'), ('edition_information', 'First Edition'), ('publisher', 'Doubleday'), ('publication_day', '13'), ('publication_year', '2011'), ('publication_month', '9'), ('average_rating', '4.04'), ('ratings_count', '657331'), ('description', 'The circus arrives without warning. No announcements precede it. It is simply there, when yesterday it was not. Within the black-and-white striped canvas tents is an utterly unique experience full of breathtaking amazements. It is called Le Cirque des Rêves, and it is only open at night. <br /><br />But behind the scenes, a fierce competition is underway—a duel between two young magicians, Celia and Marco, who have been trained since childhood expressly for this purpose by their mercurial instructors. Unbeknownst to them, this is a game in which only one can be left standing, and the circus is but the stage for a remarkable battle of imagination and will. Despite themselves, however, Celia and Marco tumble headfirst into love—a deep, magical love that makes the lights flicker and the room grow warm whenever they so much as brush hands. <br /><br />True love or not, the game must play out, and the fates of everyone involved, from the cast of extraordinary circus performers to the patrons, hang in the balance, suspended as precariously as the daring acrobats overhead. <br /><br />Written in rich, seductive prose, this spell-casting novel is a feast for the senses and the heart.'), ('authors', OrderedDict([('author', OrderedDict([('id', '4370565'), ('name', 'Erin Morgenstern'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1552589582p5/4370565.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1552589582p2/4370565.jpg')])), ('link', 'https://www.goodreads.com/author/show/4370565.Erin_Morgenstern'), ('average_rating', '4.02'), ('ratings_count', '728024'), ('text_reviews_count', '86618')]))])), ('published', '2011'), ('work', OrderedDict([('id', '14245059'), ('uri', 'kca://work/amzn1.gr.work.v1.IzoeETdoCBWf_cxRZU_R_Q')]))])",3,Thu May 28 03:31:45 -0700 2020,Thu May 28 03:31:59 -0700 2020,Mon May 25 22:50:04 -0700 2020,Thu May 28 03:31:59 -0700 2020,https://www.goodreads.com/review/show/3357087867,The Night Circus,4370565,Erin Morgenstern,2020-05-28,2020-05-28,2020-05-28,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357087867'>The Night Circus</a></td></tr>
80,3357087590,"OrderedDict([('id', OrderedDict([('@type', 'integer'), ('#text', '34051011')])), ('isbn', OrderedDict([('@nil', 'true')])), ('isbn13', OrderedDict([('@nil', 'true')])), ('text_reviews_count', OrderedDict([('@type', 'integer'), ('#text', '9229')])), ('uri', 'kca://book/amzn1.gr.book.v1.ko9fgGm97_zjs4OlOuIZSw'), ('title', 'Pachinko'), ('title_without_series', 'Pachinko'), ('image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529845599l/34051011._SX98_.jpg'), ('small_image_url', 'https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529845599l/34051011._SY75_.jpg'), ('large_image_url', None), ('link', 'https://www.goodreads.com/book/show/34051011-pachinko'), ('num_pages', '496'), ('format', 'Kindle Edition'), ('edition_information', None), ('publisher', 'Grand Central Publishing'), ('publication_day', '7'), ('publication_year', '2017'), ('publication_month', '2'), ('average_rating', '4.27'), ('ratings_count', '187169'), ('description', ""In the early 1900s, teenaged Sunja, the adored daughter of a crippled fisherman, falls for a wealthy stranger at the seashore near her home in Korea. He promises her the world, but when she discovers she is pregnant--and that her lover is married--she refuses to be bought. Instead, she accepts an offer of marriage from a gentle, sickly minister passing through on his way to Japan. But her decision to abandon her home, and to reject her son's powerful father, sets off a dramatic saga that will echo down through the generations.<br /><br />Richly told and profoundly moving, Pachinko is a story of love, sacrifice, ambition, and loyalty. From bustling street markets to the halls of Japan's finest universities to the pachinko parlors of the criminal underworld, Lee's complex and passionate characters--strong, stubborn women, devoted sisters and sons, fathers shaken by moral crisis--survive and thrive against the indifferent arc of history.""), ('authors', OrderedDict([('author', OrderedDict([('id', '378209'), ('name', 'Min Jin Lee'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1192651627p5/378209.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1192651627p2/378209.jpg')])), ('link', 'https://www.goodreads.com/author/show/378209.Min_Jin_Lee'), ('average_rating', '4.23'), ('ratings_count', '201089'), ('text_reviews_count', '20926')]))])), ('published', '2017'), ('work', OrderedDict([('id', '50384116'), ('uri', 'kca://work/amzn1.gr.work.v1.Kfq1uC_3eoSK1b271iNVKQ')]))])",5,,,Mon May 25 22:49:47 -0700 2020,Thu Jul 09 19:22:24 -0700 2020,https://www.goodreads.com/review/show/3357087590,Pachinko,378209,Min Jin Lee,2020-07-09,2020-05-01,2020-05-01,2020-05-25,<tr><td><a href='https://www.goodreads.com/review/show/3357087590'>Pachinko</a></td></tr>
